global_step,callback_call,rollout,wall_time_s,env_id,episode,sample_index,episode_step,reward,episode_return,terminal,timeout,termination_reason,pin_x,pin_y,pin_z,pin_qw,pin_qx,pin_qy,pin_qz,pipe_x,pipe_y,pipe_z,pipe_qw,pipe_qx,pipe_qy,pipe_qz,center_x,center_y,center_z,center_qw,center_qx,center_qy,center_qz,ee_frame_x,ee_frame_y,ee_frame_z,ee_frame_qw,ee_frame_qx,ee_frame_qy,ee_frame_qz,contact_left_finger_fx_N,contact_left_finger_fy_N,contact_left_finger_fz_N,contact_left_finger_force_N,contact_right_finger_fx_N,contact_right_finger_fy_N,contact_right_finger_fz_N,contact_right_finger_force_N,contact_pin_tip_fx_N,contact_pin_tip_fy_N,contact_pin_tip_fz_N,contact_pin_tip_force_N,gripper_left_pos_rad,gripper_left_vel_rad_s,gripper_right_pos_rad,gripper_right_vel_rad_s
5000000,1220,20,0.0,0,0,0,0,-0.03666666666666667,-0.03666666666666667,0,0,,0.035,-0.012,0.062,1.0,0.0,0.0,0.0,0.035,-0.012,0.055,1.0,0.0,0.0,-0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035,-0.012,0.107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045399999999999996,-0.2791666666666667,0.0446,-0.2791666666666667
5004096,1221,20,0.12,0,0,1,5,-0.03633147113594041,-0.07299813780260708,0,0,,0.035017934247968535,-0.011990653496123146,0.062070670391061455,0.9999999970496786,0.0,0.0,7.681564238255694e-05,0.035017934247968535,-0.012,0.05500245810055866,0.9999999995279486,0.0,0.0,-3.072625697840544e-05,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035017934247968535,-0.011990653496123146,0.10721106955851151,0.9999999778309132,0.0,0.0,0.00021056631503512752,-1.0246345102131238,0.09362142732911792,0.15777957020002373,1.0409299899356026,0.9564645609284664,0.08739270099854007,0.1472823390493245,0.9716758862376612,0.0,0.0,0.0,0.0,0.04382656019934131,-0.2813623284204761,0.043046515318817966,-0.2813623284204761
5008192,1222,20,0.24,0,0,2,10,-0.03599627560521415,-0.10899441340782123,0,0,,0.035035642458626275,-0.011981355367491725,0.062141340782122904,0.9999999881987142,0.0,0.0,0.0001536312843118522,0.035035642458626275,-0.012,0.05500491620111732,0.9999999981117943,0.0,0.0,-6.145251392780212e-05,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035035642458626275,-0.011981355367491725,0.10742209587091109,0.9999999114328691,0.0,0.0,0.000420873204026044,-2.054488205553594,0.18771973451758725,0.32391537754265864,2.0883202956670184,1.9258664057650638,0.1759674888516302,0.30363656614520323,1.957580428561658,0.0,0.0,0.0,0.0,0.04224915698338611,-0.28350332119518074,0.04148303924412626,-0.28350332119518074
5012288,1223,20,0.36,0,0,3,15,-0.03566108007448789,-0.14465549348230913,0,0,,0.0350529014435617,-0.011972153738972592,0.06221201117318436,0.999999973447107,0.0,0.0,0.00023044692533462415,0.0350529014435617,-0.012,0.05500737430167598,0.9999999957515371,0.0,0.0,-9.217877081918131e-05,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.0350529014435617,-0.011972153738972592,0.10763303570440763,0.9999998011329781,0.0,0.0,0.0006306615606434291,-3.084828799055336,0.2818625298629241,0.4973569683686571,3.1373522529685403,2.910624249651591,0.26594536291232806,0.46927053239074906,2.9601816314687097,0.0,0.0,0.0,0.0,0.04067249100951921,-0.28553633719459537,0.03990924220874277,-0.28553633719459537
5016384,1224,20,0.48,0,0,4,20,-0.03532588454376164,-0.17998137802607078,0,0,,0.03506949367625523,-0.011963096235971341,0.06228268156424581,0.999999952794857,0.0,0.0,0.000307262564997611,0.03506949367625523,-0.012,0.055009832402234636,0.9999999924471771,0.0,0.0,-0.00012290502762353427,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03506949367625523,-0.011963096235971341,0.10784384585284744,0.9999996474746335,0.0,0.0,0.0008396729175927134,-4.110737105160286,0.37560034463393477,0.6767333761664673,4.182965841248093,3.912030556337741,0.35744441631512347,0.644021152005437,3.9807678692314425,0.0,0.0,0.0,0.0,0.03910142716242561,-0.287410757096778,0.038326815925448204,-0.287410757096778
5020480,1225,20,0.6,0,0,5,25,-0.03499068901303538,-0.21497206703910615,0,0,,0.035085210033711324,-0.011954229737934708,0.062353351955307265,0.9999999262419643,0.0,0.0,0.00038407820284755125,0.035085210033711324,-0.012,0.0550122905027933,0.9999999881987142,0.0,0.0,-0.0001536312843118522,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035085210033711324,-0.011954229737934708,0.10805448315002274,0.9999994512148342,0.0,0.0,0.0010476497651443763,-5.127412105864556,0.4684945071348325,0.8604216932129843,5.220169297708017,4.930161007625774,0.45047156414854783,0.827321345429233,5.019349838357838,0.0,0.0,0.0,0.0,0.03754019882674015,-0.28907991040601677,0.03673927768240903,-0.28907991040601677
5024576,1226,20,0.72,0,0,6,30,-0.03465549348230912,-0.24962756052141527,0,0,,0.03509985243217532,-0.011945600135713896,0.062424022346368714,0.9999998937884292,0.0,0.0,0.00046089383843118313,0.03509985243217532,-0.012,0.055014748603351954,0.9999999830061485,0.0,0.0,-0.00018435754085512646,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03509985243217532,-0.011945600135713896,0.10826490448296787,0.999999213320455,0.0,0.0,0.001254335868481149,-6.1304721667538065,0.5601446649825813,1.0466306120978375,6.244348378432441,5.96385146829088,0.5449204387270855,1.0181841370341125,6.074632627351691,0.0,0.0,0.0,0.0,0.0359916822863522,-0.2905022374844361,0.035151497799288486,-0.2905022374844361
5028672,1227,20,0.84,0,0,7,35,-0.03432029795158287,-0.28394785847299814,0,0,,0.03511323632371532,-0.011937252094044611,0.06249469273743017,0.9999998554342517,0.0,0.0,0.0005377094712952451,0.03511323632371532,-0.012,0.055017206703910616,0.9999999768694798,0.0,0.0,-0.0002150837972243482,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03511323632371532,-0.011937252094044611,0.10847506680523901,0.999998934963484,0.0,0.0,0.0014594765834700849,-7.116236735437569,0.6502145240501332,1.2334935271819791,7.251559176044607,7.010743582970812,0.6405755558044397,1.2152078622206426,7.144059964562409,0.0,0.0,0.0,0.0,0.03445684341232473,-0.29164232433022297,0.03356900932847486,-0.29164232433022297
5032768,1228,20,0.96,0,0,8,40,-0.03398510242085661,-0.31793296089385475,0,0,,0.03512519302220316,-0.011929228820373184,0.06256536312849162,0.9999998111794323,0.0,0.0,0.0006145251009864754,0.03512519302220316,-0.012,0.05501966480446927,0.9999999697887084,0.0,0.0,-0.0002458100533905087,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03512519302220316,-0.011929228820373184,0.10868492715017347,0.9999986175152475,0.0,0.0,0.0016628191704694435,-8.081973917268359,0.7384544695981242,1.4191647200285258,8.238789104331362,8.067396797648502,0.7371225500389494,1.4166050317523815,8.22392914369229,0.0,0.0,0.0,0.0,0.0329344379911142,-0.29247178433790777,0.03199718893600244,-0.29247178433790777
5036864,1229,20,1.08,0,0,9,45,-0.03364990689013035,-0.3515828677839851,0,0,,0.03513557182937834,-0.011921571841225272,0.06263603351955307,0.999999761023971,0.0,0.0,0.0006913407270516126,0.03513557182937834,-0.012,0.055022122905027934,0.9999999617638341,0.0,0.0,-0.00027653630932459927,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03513557182937834,-0.011921571841225272,0.10889444264412444,0.9999982625396551,0.0,0.0,0.0018641131057828345,-9.026101049158163,0.824719892816482,1.6019116710658539,9.20417210036396,9.129461423755696,0.8341639879573732,1.6202556037884959,9.30957161572198,0.0,0.0,0.0,0.0,0.03142101555123303,-0.2929699650860738,0.03044041690450562,-0.2929699650860738
5040960,1230,20,1.2,0,0,10,50,-0.033314711359404094,-0.38489757914338923,0,0,,0.03514424193419893,-0.011914320787274594,0.06270670391061453,0.9999997049678682,0.0,0.0,0.0007681563490373949,0.03514424193419893,-0.012,0.05502458100558659,0.999999952794857,0.0,0.0,-0.000307262564997611,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03514424193419893,-0.011914320787274594,0.10910357051966693,0.9999978717854939,0.0,0.0,0.002063110390376002,-9.94832767470783,0.9089842545418322,1.780196711244311,10.147146211082589,10.191904490333481,0.931240004192907,1.823783398403254,10.395590938940428,0.0,0.0,0.0,0.0,0.029911238119149187,-0.29312446255444574,0.0289013298652798,-0.29312446255444574
5045056,1231,20,1.32,0,0,11,55,-0.032979515828677836,-0.41787709497206704,0,0,,0.03515109406154052,-0.011907513188224141,0.06277737430167597,0.9999996430111242,0.0,0.0,0.0008449719664905609,0.03515109406154052,-0.012,0.05502703910614525,0.9999999428817771,0.0,0.0,-0.0003379888203805354,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.03515109406154052,-0.011907513188224141,0.10931226812877119,0.9999974471778139,0.0,0.0,0.002259565855475135,-10.849733040737451,0.9913461661587519,1.952742052128119,11.068544429986138,11.249277666454503,1.0278527817065028,2.024652355304246,11.47614684977902,0.0,0.0,0.0,0.0,0.028398484607667505,-0.29293142996705485,0.02738027127141295,-0.29293142996705485
5049152,1232,20,1.44,0,0,12,60,-0.032644320297951585,-0.45052141527001865,0,0,,0.035156041849463644,-0.011901184278561508,0.06284804469273743,0.9999995751537394,0.0,0.0,0.0009217875789578492,0.035156041849463644,-0.012,0.05502949720670391,0.9999999320245943,0.0,0.0,-0.0003687150754443635,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035156041849463644,-0.011901184278561508,0.10952049295593926,0.9999969908084434,0.0,0.0,0.0024532374646694635,-11.732773258865196,1.0720300439572261,2.1185736417011793,11.970612809476389,12.296014563415483,1.1234937164542065,2.220277489155659,12.545271794723664,0.0,0.0,0.0,0.0,0.02687567348923311,-0.29239567357170687,0.025875022562024532,-0.29239567357170687
5053248,1233,20,1.56,0,0,13,65,-0.032309124767225327,-0.48283054003724396,0,0,,0.035159022937691,-0.011895366815193691,0.06291871508379888,0.9999995013957141,0.0,0.0,0.0009986031859859981,0.035159022937691,-0.012,0.05503195530726257,0.9999999202233087,0.0,0.0,-0.00039944133016008677,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035159022937691,-0.011895366815193691,0.10972820263130068,0.9999965049256833,0.0,0.0,0.0026438866121453507,-12.601216479418062,1.1513801859366757,2.2770411556314545,12.856953352881247,13.326743300975755,1.2176719767389015,2.408143929312051,13.597204464055098,0.0,0.0,0.0,0.0,0.02533620576661747,-0.29153053297097586,0.024380864868976573,-0.29153053297097586
5057344,1234,20,1.68,0,0,14,70,-0.03197392923649907,-0.514804469273743,0,0,,0.035159999753575685,-0.011890090907905264,0.06298938547486034,0.9999994217370489,0.0,0.0,0.0010754187871217461,0.035159999753575685,-0.012,0.05503441340782123,0.9999999074779203,0.0,0.0,-0.00043016758449869615,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035159999753575685,-0.011890090907905264,0.10993535494366335,0.9999959919232313,0.0,0.0,0.0028312784166839413,-13.46000768740888,1.2298484181388822,2.4278135712834046,13.732392829132609,14.33659938047498,1.3099430906017748,2.5859264979863363,14.626723780458793,0.0,0.0,0.0,0.0,0.023774910951138,-0.2903575489843171,0.022890980784220402,-0.2903575489843171
5061440,1235,20,1.8,0,0,15,75,-0.03163873370577281,-0.5464432029795159,0,0,,0.035158959985654416,-0.0118853838635174,0.06306005586592178,0.9999993361777443,0.0,0.0,0.0011522343819118316,0.035158959985654416,-0.012,0.05503687150837989,0.9999998937884292,0.0,0.0,-0.00046089383843118313,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035158959985654416,-0.0118853838635174,0.11014190785351556,0.9999954543283885,0.0,0.0,0.003015182011059756,-14.315067937128271,1.3079757506005525,2.5708519758104607,14.602782285930495,15.3215236698431,1.3999361728790647,2.751601988341295,15.629466477008783,0.0,0.0,0.0,0.0,0.0221888734363707,-0.28890592731108106,0.021397162884151118,-0.28890592731108106
5065536,1236,20,1.92,0,0,16,80,-0.03130353817504655,-0.5777467411545625,0,0,,0.035155916738817065,-0.011881270044554365,0.06313072625698324,0.9999992447178006,0.0,0.0,0.001229049969902994,0.035155916738817065,-0.012,0.05503932960893855,0.9999998791548353,0.0,0.0,-0.000491620091928539,0.0,0.0,0.04,1.0,0.0,0.0,0.0,0.035155916738817065,-0.011881270044554365,0.11034781950597512,0.999994894789609,0.0,0.0,0.0031953708264834076,-15.173035884767566,1.3863687610447524,2.706363312284335,15.474735496289549,16.278530678053386,1.4873784375886345,2.9035466955697906,16.6022118727079,0.0,0.0,0.0,0.0,0.02057802633730292,-0.2872118113484848,0.019890755542275495,-0.2872118113484848
